9009,TBD,27,34,,
509,38,25,60,,
487,38,24,60,,
325,38,23,60,,
250,38,22,60,,
7036,38,21,60,,
1427,38,26,61,,
9716,38,25,61,,
9557,38,24,61,,
9368,38,23,61,,
9176,38,22,61,,
9170,38,21,61,,
9164,38,20,61,,
9146,38,22,62,,
9121,38,21,62,,
6343,38,27,62,,
6341,38,26,62,,
6335,38,25,62,,
6155,38,24,62,,
5884,38,23,62,,
5879,38,26,63,,
5874,38,25,63,,
5872,38,24,63,,
5867,38,23,63,,
5862,38,22,63,,
5861,38,21,63,,
5797,38,20,63,,
5773,38,24,64,,
5707,38,23,64,,
5683,38,22,64,,
5625,38,21,64,,
2719,36,27,64,,
2601,36,26,64,,
2523,36,25,64,,
2519,36,26,65,,
2497,36,25,65,,
2493,36,24,65,,
2491,36,23,65,,
2487,36,22,65,,
2484,36,21,65,,
2469,36,27,66,,
2425,36,26,66,,
2386,36,25,66,,
2292,36,24,66,,
2284,36,23,66,,
2283,36,22,66,,
2274,36,21,66,,
7736,35,26,67,,
7723,35,25,67,,
7669,35,24,67,,
7639,35,23,67,,
7632,35,22,67,,
7631,35,21,67,,
7614,35,20,67,,
7609,35,27,68,,
7585,35,26,68,,
7563,35,25,68,,
7553,35,24,68,,
7539,35,23,68,,
7519,35,22,68,,
7502,35,21,68,,
7473,35,22,69,,
7375,35,21,69,,
4727,34,26,69,,
4709,34,25,69,,
4687,34,24,69,,
4666,34,23,69,,
4639,34,27,70,,
4630,34,26,70,,
4629,34,25,70,,
4568,34,24,70,,
4460,34,23,70,,
4375,34,22,70,,
4364,34,21,70,,
4362,34,24,71,,
4361,34,23,71,,
4352,34,22,71,,
4342,34,21,71,,
4320,34,20,71,,
7794,33,26,71,,
7734,33,25,71,,
7711,33,27,72,,
7600,33,26,72,,
7494,33,25,72,,
7338,33,24,72,,
7322,33,23,72,,
6460,33,22,72,,
5265,33,21,72,,
4658,33,26,73,,
4084,33,25,73,,
4031,33,24,73,,
1393,33,23,73,,
948,33,22,73,,
877,33,21,73,,
9118,33,20,73,,
5618,37,19,61,,
5612,37,18,61,,
5598,37,20,62,,
5587,37,19,62,,
5575,37,18,62,,
5528,37,17,62,,
5505,37,16,62,,
5478,37,15,62,,
5431,37,14,62,,
5428,37,19,63,,
5399,37,18,63,,
5374,37,17,63,,
5364,37,16,63,,
5352,37,15,63,,
5302,37,14,63,,
5269,37,13,63,,
2254,36,20,64,,
2240,36,19,64,,
2235,36,18,64,,
2193,36,17,64,,
2075,36,16,64,,
2009,36,15,64,,
1959,36,20,65,,
1885,36,19,65,,
1809,36,18,65,,
1782,36,17,65,,
1778,36,16,65,,
1777,36,15,65,,
1750,36,14,65,,
1748,36,17,66,,
1744,36,16,66,,
1727,36,15,66,,
7369,35,20,66,,
7361,35,19,66,,
7357,35,18,66,,
7319,35,19,67,,
7299,35,18,67,,
7248,35,17,67,,
7286,35,16,67,,
7249,35,15,67,,
7192,35,14,67,,
7182,35,20,68,,
7165,35,19,68,,
7155,35,18,68,,
7150,35,17,68,,
7132,35,16,68,,
7096,35,15,68,,
7046,35,14,68,,
4297,34,20,69,,
4235,34,19,69,,
4209,34,18,69,,
4208,34,17,69,,
4187,34,16,69,,
4136,34,15,69,,
3868,34,14,69,,
550,34,20,70,,
184,34,19,70,,
7,34,18,70,,
9366,34,17,70,,
9558,34,16,70,,
9711,34,15,70,,
9162,34,16,71,,
9154,34,15,71,,
9008,34,14,71,,
9116,33,19,71,,
8984,33,18,71,,
8843,33,17,71,,
8804,33,20,72,,
8721,33,19,72,,
8674,33,18,72,,
8614,33,17,72,,
8290,33,16,72,,
7915,33,15,72,,
7688,33,14,72,,
7445,33,19,73,,
7348,33,18,73,,
7254,33,17,73,,
7097,33,16,73,,
6337,33,15,73,,
1386,33,14,73,,
8916,50,13,69,,
8914,50,12,69,,
8886,50,11,69,,
8842,50,10,69,,
8832,50,14,70,,
8790,50,13,70,,
8776,50,12,70,,
8762,50,11,70,,
8760,50,10,70,,
8675,50,9,70,,
8670,50,8,70,,
8666,50,11,71,,
8601,50,10,71,,
8581,50,9,71,,
8544,50,8,71,,
8531,50,7,71,,
1029,49,13,71,,
808,49,12,71,,
14,49,13,72,,
9149,49,12,72,,
8653,49,11,72,,
8100,49,10,72,,
7802,49,9,72,,
7692,49,8,72,,
7474,49,7,72,,
7461,49,13,73,,
7459,49,12,73,,
7435,49,11,73,,
7371,49,10,73,,
7354,49,9,73,,
7090,49,8,73,,
7017,49,7,73,,
8236,42,19,49,,
8213,42,18,49,,
8210,42,17,49,,
8201,42,16,49,,
8665,42,27,50,,
8652,42,26,50,,
8616,42,25,50,,
8597,42,24,50,,
8586,42,23,50,,
8484,42,22,50,,
8483,42,21,50,,
8194,42,20,50,,
8192,42,19,50,,
8163,42,18,50,,
8152,42,17,50,,
8143,42,16,50,,
8132,42,15,50,,
8480,42,26,51,,
8456,42,25,51,,
8452,42,24,51,,
8403,42,23,51,,
8386,42,22,51,,
8385,42,21,51,,
8376,42,20,51,,
8129,42,19,51,,
8126,42,18,51,,
8116,42,17,51,,
8059,42,16,51,,
8053,42,15,51,,
8044,42,14,51,,
8363,42,23,52,,
8357,42,22,52,,
3660,41,21,52,,
3597,41,20,52,,
3591,41,19,52,,
3590,41,18,52,,
3586,41,17,52,,
3578,41,16,52,,
3576,41,15,52,,
3562,41,20,53,,
3555,41,19,53,,
3539,41,18,53,,
3534,41,17,53,,
3533,41,16,53,,
3507,41,15,53,,
3491,41,14,53,,
3477,41,16,54,,
3447,41,15,54,,
4637,41,27,52,,
4575,41,26,52,,
4479,41,25,52,,
4477,41,24,52,,
4465,41,26,53,,
4379,41,25,53,,
4343,41,24,53,,
4329,41,23,53,,
4303,41,22,53,,
4207,41,21,53,,
4191,41,27,54,,
4167,41,26,54,,
4122,41,25,54,,
3958,41,24,54,,
3897,41,23,54,,
3869,41,22,54,,
8588,39,21,54,,
8580,39,20,54,,
8563,39,19,54,,
8551,39,18,54,,
8523,39,17,54,,
8498,39,19,55,,
8418,39,18,55,,
8356,39,17,55,,
8324,39,16,55,,
8293,39,15,55,,
8250,39,20,56,,
8242,39,19,56,,
8239,39,18,56,,
8230,39,17,56,,
8214,39,16,56,,
8154,39,15,56,,
8858,40,26,55,,
8829,40,25,55,,
8797,40,24,55,,
8791,40,23,55,,
8775,40,22,55,,
8764,40,21,55,,
8745,40,20,55,,
8728,40,27,56,,
8723,40,26,56,,
8709,40,25,56,,
8697,40,24,56,,
8677,40,23,56,,
8669,40,22,56,,
8663,40,21,56,,
8615,40,22,57,,
8593,40,21,57,,
5308,39,26,57,,
5305,39,25,57,,
5284,39,24,57,,
5266,39,23,57,,
5215,39,27,58,,
5206,39,26,58,,
5145,39,25,58,,
4973,39,24,58,,
4951,39,23,58,,
4885,39,22,58,,
4852,39,26,59,,
4780,39,25,59,,
4761,39,24,59,,
4721,39,23,59,,
4715,39,22,59,,
4708,39,21,59,,
4621,40,20,57,,
4546,40,19,57,,
4545,40,18,57,,
4490,40,17,57,,
4487,40,16,57,,
4402,40,15,57,,
4341,40,14,57,,
4338,40,21,58,,
4321,40,20,58,,
4299,40,19,58,,
4202,40,18,58,,
4189,40,17,58,,
4148,40,16,58,,
4140,40,15,58,,
4123,40,15,59,,
4027,40,14,59,,
9110,37,20,59,,
9094,37,19,59,,
9050,37,18,59,,
9038,37,17,59,,
9033,37,16,59,,
9028,37,20,60,,
8983,37,19,60,,
8927,37,18,60,,
8907,37,17,60,,
8885,37,16,60,,
8884,37,15,60,,
8873,37,14,60,,
8860,37,17,61,,
8857,37,16,61,,
8821,37,15,61,,
8813,37,14,61,,
8746,47,27,38,,
8569,47,26,38,,
8208,47,25,38,,
3050,47,24,38,,
9155,47,26,39,,
8989,47,25,39,,
8696,47,24,39,,
8629,47,23,39,,
8489,47,22,39,,
8365,47,21,39,,
8066,47,20,39,,
7238,47,25,40,,
5487,47,24,40,,
5401,47,23,40,,
5390,47,22,40,,
2659,47,21,40,,
8491,46,27,40,,
8490,46,26,40,,
8436,46,26,41,,
8381,46,25,41,,
8330,46,24,41,,
8077,46,23,41,,
7860,46,22,41,,
7622,46,21,41,,
7558,46,20,41,,
7436,46,27,42,,
7237,46,26,42,,
7233,46,25,42,,
7226,46,24,42,,
7217,46,23,42,,
7194,46,22,42,,
7118,46,21,42,,
4898,45,26,43,,
4638,45,25,43,,
4486,45,24,43,,
4412,45,23,43,,
4411,45,22,43,,
4392,45,21,43,,
4306,45,27,44,,
3903,45,26,44,,
3249,45,25,44,,
3238,45,24,44,,
3019,45,23,44,,
3015,45,22,44,,
2771,45,21,44,,
2652,45,22,45,,
2647,45,21,45,,
2584,45,20,45,,
5102,44,26,45,,
4979,44,25,45,,
4788,44,24,45,,
4622,44,23,45,,
4583,44,27,46,,
4485,44,26,46,,
4403,44,25,46,,
4369,44,24,46,,
4325,44,23,46,,
4003,44,22,46,,
3851,44,21,46,,
3346,44,26,47,,
3260,44,25,47,,
3137,44,24,47,,
3096,44,23,47,,
2846,44,22,47,,
6653,44,21,47,,
6603,44,20,47,,
6456,44,27,48,,
6453,44,26,48,,
6342,44,25,48,,
6098,44,24,48,,
5912,44,23,48,,
5892,44,22,48,,
5890,44,21,48,,
5842,44,26,49,,
5802,44,25,49,,
5759,44,24,49,,
5705,44,23,49,,
5703,44,22,49,,
5681,44,21,49,,
5631,44,20,49,,
2642,47,19,37,,
8899,47,18,37,,
8820,47,19,38,,
8769,47,18,38,,
8744,47,17,38,,
8673,47,16,38,,
8643,47,15,38,,
8638,47,14,38,,
8635,47,13,38,,
8633,47,19,39,,
8568,47,18,39,,
8502,47,17,39,,
8079,47,16,39,,
7898,47,15,39,,
7152,47,14,39,,
4348,47,13,39,,
7073,46,20,40,,
6956,46,19,40,,
6924,46,18,40,,
6872,46,17,40,,
6819,46,16,40,,
6717,46,15,40,,
6697,46,14,40,,
6555,46,19,41,,
6265,46,18,41,,
6256,46,17,41,,
5923,46,16,41,,
5752,46,15,41,,
5397,46,14,41,,
5194,46,13,41,,
5158,46,15,42,,
4910,46,14,42,,
2545,45,20,42,,
2512,45,19,42,,
2489,45,18,42,,
1954,45,17,42,,
1771,45,16,42,,
1569,45,20,43,,
1239,45,19,43,,
667,45,18,43,,
557,45,17,43,,
533,45,16,43,,
254,45,15,43,,
9545,45,14,43,,
9361,45,17,44,,
9215,45,16,44,,
9204,45,15,44,,
9138,45,14,44,,
2794,43,20,44,,
2714,43,19,44,,
2687,43,18,44,,
2658,43,19,45,,
2655,43,18,45,,
2599,43,17,45,,
2553,43,16,45,,
2498,43,15,45,,
2494,43,14,45,,
2481,43,20,46,,
2424,43,19,46,,
2351,43,18,46,,
2089,43,17,46,,
1773,43,16,46,,
1742,43,15,46,,
1128,43,14,46,,
5629,43,19,47,,
5581,43,18,47,,
5574,43,17,47,,
5450,43,16,47,,
5449,43,15,47,,
5446,43,14,47,,
5415,43,13,47,,
5405,43,20,48,,
5377,43,19,48,,
5353,43,18,48,,
5083,43,17,48,,
4969,43,16,48,,
4949,43,15,48,,
4946,43,14,48,,
4893,43,15,49,,
4881,43,14,49,,
8807,54,13,59,,
8803,54,12,59,,
8794,54,11,59,,
8792,54,13,60,,
8765,54,12,60,,
8741,54,11,60,,
8715,54,10,60,,
8706,54,9,60,,
8655,54,8,60,,
8649,54,13,61,,
8554,54,12,61,,
8526,54,11,61,,
8478,54,10,61,,
8473,54,9,61,,
8460,54,8,61,,
8445,54,7,61,,
5209,53,13,62,,
5214,53,12,62,,
5268,53,11,62,,
5203,53,10,62,,
5197,53,9,62,,
5190,53,8,62,,
5153,53,12,63,,
5142,53,11,63,,
5082,53,10,63,,
5049,53,9,63,,
5011,53,8,63,,
4935,53,12,64,,
4911,53,11,64,,
4883,53,10,64,,
4786,53,9,64,,
4770,53,8,64,,
1720,52,14,64,,
1709,52,13,64,,
1676,52,13,65,,
1661,52,12,65,,
1647,52,11,65,,
1599,52,10,65,,
1587,52,9,65,,
1583,52,8,65,,
1579,52,7,65,,
1545,52,14,66,,
1469,52,13,66,,
1467,52,12,66,,
1463,52,11,66,,
1450,52,10,66,,
1445,52,9,66,,
1417,52,8,66,,
7042,51,13,67,,
6992,51,12,67,,
6974,51,11,67,,
6964,51,10,67,,
6948,51,9,67,,
6939,51,8,67,,
6898,51,7,67,,
6884,51,13,68,,
6814,51,12,68,,
6768,51,11,68,,
6762,51,10,68,,
6761,51,9,68,,
6736,51,8,68,,
6729,51,7,68,,
6727,51,9,69,,
6723,51,8,69,,
8529,50,7,69,,
8465,50,6,69,,
8457,50,5,69,,
8408,50,4,69,,
8354,50,3,69,,
8344,50,2,69,,
8340,50,1,69,,
8286,50,7,70,,
8233,50,6,70,,
8232,50,5,70,,
8226,50,4,70,,
8199,50,3,70,,
8082,50,2,70,,
8002,50,1,70,,
7921,50,2,71,,
7881,50,1,71,,
7013,49,6,71,,
6854,49,5,71,,
8750,49,4,71,,
7431,49,3,71,,
7244,49,6,72,,
7242,49,5,72,,
7040,49,4,72,,
7006,49,3,72,,
5125,49,2,72,,
5091,49,1,72,,
4783,49,6,73,,
4247,49,5,73,,
3297,49,4,73,,
932,49,3,73,,
475,49,2,73,,
9207,49,1,73,,
2385,63,11,37,,
1624,63,10,37,,
9174,63,9,37,,
8970,63,8,37,,
8840,63,7,37,,
8705,63,12,38,,
8644,63,11,38,,
8577,63,10,38,,
8431,63,9,38,,
8343,63,8,38,,
8338,63,12,39,,
8070,63,11,39,,
7977,63,10,39,,
7635,63,9,39,,
7557,63,8,39,,
7414,63,7,39,,
4703,62,13,40,,
4428,62,12,40,,
3514,62,11,40,,
3277,62,10,40,,
3269,62,9,40,,
3229,62,8,40,,
3125,62,12,41,,
2681,62,11,41,,
2653,62,10,41,,
2619,62,9,41,,
2590,62,8,41,,
2558,62,7,41,,
2543,62,10,42,,
2197,62,9,42,,
1951,62,8,42,,
1943,62,7,42,,
9099,61,13,42,,
9089,61,12,42,,
9030,61,11,42,,
9015,61,13,43,,
8992,61,12,43,,
8990,61,11,43,,
8937,61,10,43,,
8921,61,9,43,,
8895,61,8,43,,
8853,61,7,43,,
8851,61,13,44,,
8839,61,12,44,,
8795,61,11,44,,
8784,61,10,44,,
8780,61,9,44,,
8735,61,8,44,,
1063,60,13,45,,
830,60,12,45,,
829,60,11,45,,
816,60,10,45,,
675,60,9,45,,
529,60,8,45,,
9364,60,7,45,,
9363,60,13,46,,
9153,60,12,46,,
9148,60,11,46,,
9135,60,10,46,,
9134,60,9,46,,
9101,60,8,46,,
9095,60,7,46,,
4844,60,12,47,,
4784,60,11,47,,
4711,60,10,47,,
4577,60,9,47,,
9035,60,8,47,,
9014,60,7,47,,
4565,60,13,48,,
4473,60,12,48,,
4378,60,11,48,,
4330,60,10,48,,
4307,60,9,48,,
3962,60,8,48,,
3911,60,13,49,,
3890,60,12,49,,
3762,60,11,49,,
3715,60,10,49,,
3686,60,9,49,,
3637,60,8,49,,
8032,58,14,50,,
8024,58,13,50,,
7965,58,12,50,,
7883,58,11,50,,
7879,58,10,50,,
7869,58,9,50,,
7805,58,8,50,,
7776,58,13,51,,
7770,58,12,51,,
7731,58,11,51,,
7673,58,10,51,,
7672,58,9,51,,
7625,58,8,51,,
3446,58,14,52,,
3323,58,13,52,,
3318,58,12,52,,
3180,58,11,52,,
7620,58,10,52,,
7559,58,9,52,,
7540,58,8,52,,
3173,58,13,53,,
3130,58,12,53,,
3108,58,11,53,,
3098,58,10,53,,
3084,58,9,53,,
3030,58,8,53,,
3017,58,7,53,,
2968,58,12,54,,
2940,58,11,54,,
2859,58,10,54,,
2798,58,9,54,,
2797,58,8,54,,
8112,56,14,54,,
8052,56,13,54,,
8022,56,14,55,,
7999,56,13,55,,
7929,56,12,55,,
7896,56,11,55,,
7798,56,10,55,,
7679,56,9,55,,
7657,56,8,55,,
7618,56,14,56,,
7526,56,13,56,,
7517,56,12,56,,
7454,56,11,56,,
7405,56,10,56,,
7378,56,9,56,,
7365,56,8,56,,
3955,55,13,57,,
3861,55,12,57,,
3796,55,11,57,,
3741,55,10,57,,
3669,55,9,57,,
3668,55,8,57,,
3667,55,14,58,,
3635,55,13,58,,
3599,55,12,58,,
3593,55,11,58,,
3571,55,10,58,,
3526,55,9,58,,
3523,55,8,58,,
3510,55,10,59,,
3479,55,9,59,,
3452,55,8,59,,
7202,63,6,37,,
7070,63,5,37,,
6954,63,4,37,,
6942,63,7,38,,
6935,63,6,38,,
6669,63,5,38,,
6587,63,4,38,,
5417,63,3,38,,
5416,63,2,38,,
3968,63,1,38,,
3512,63,6,39,,
2883,63,5,39,,
2496,63,4,39,,
2490,63,3,39,,
2359,63,2,39,,
9167,63,1,39,,
1622,62,7,40,,
1306,62,6,40,,
741,62,5,40,,
26,62,4,40,,
645,62,3,40,,
9559,62,2,40,,
9555,62,1,40,,
9553,62,6,41,,
9377,62,5,41,,
9369,62,4,41,,
9092,62,3,41,,
9071,62,2,41,,
9067,62,1,41,,
9057,62,6,42,,
9043,62,5,42,,
9027,62,4,42,,
8729,61,3,42,,
8727,61,2,42,,
8710,61,1,42,,
8703,61,6,43,,
8701,61,5,43,,
8698,61,4,43,,
8687,61,3,43,,
8625,61,2,43,,
8619,61,1,43,,
8617,61,7,44,,
8607,61,6,44,,
8584,61,5,44,,
8583,61,4,44,,
8573,61,3,44,,
8561,61,2,44,,
8506,61,1,44,,
9012,59,6,45,,
9001,59,5,45,,
8993,59,4,45,,
8991,59,3,45,,
8967,59,2,45,,
8940,59,1,45,,
8939,59,6,46,,
8905,59,5,46,,
8900,59,4,46,,
8878,59,3,46,,
8852,59,2,46,,
8816,59,1,46,,
3582,59,6,47,,
3552,59,5,47,,
8800,59,4,47,,
8781,59,3,47,,
8755,59,2,47,,
8714,59,1,47,,
3455,59,7,48,,
3451,59,6,48,,
3449,59,5,48,,
3444,59,4,48,,
3357,59,3,48,,
3337,59,2,48,,
3139,59,1,48,,
3006,59,7,49,,
2998,59,6,49,,
2993,59,5,49,,
2894,59,4,49,,
2889,59,3,49,,
2853,59,2,49,,
2795,59,1,49,,
7427,57,7,50,,
7393,57,6,50,,
7342,57,5,50,,
7265,57,4,50,,
7196,57,3,50,,
7195,57,2,50,,
7175,57,1,50,,
7130,57,7,51,,
7111,57,6,51,,
7109,57,5,51,,
7074,57,4,51,,
7064,57,3,51,,
7062,57,2,51,,
7061,57,1,51,,
2781,57,7,52,,
2775,57,6,52,,
2717,57,5,52,,
2716,57,4,52,,
2713,57,3,52,,
7015,57,2,52,,
6987,57,1,52,,
2710,57,6,53,,
2683,57,5,53,,
2651,57,4,53,,
2561,57,3,53,,
2394,57,2,53,,
2365,57,1,53,,
2354,57,5,54,,
2350,57,4,54,,
2345,57,3,54,,
2342,57,2,54,,
2262,57,1,54,,
7360,56,7,54,,
7317,56,6,54,,
7309,56,7,55,,
7241,56,6,55,,
7232,56,5,55,,
7208,56,4,55,,
7172,56,3,55,,
7163,56,2,55,,
7143,56,1,55,,
7124,56,7,56,,
7095,56,6,56,,
7078,56,5,56,,
7058,56,4,56,,
7049,56,3,56,,
7010,56,2,56,,
6986,56,1,56,,
3443,55,7,57,,
3427,55,6,57,,
3403,55,5,57,,
3340,55,4,57,,
3329,55,3,57,,
3291,55,2,57,,
3288,55,1,57,,
3285,55,7,58,,
3278,55,6,58,,
3275,55,5,58,,
3255,55,4,58,,
3253,55,3,58,,
3245,55,2,58,,
3236,55,1,58,,
3225,55,2,59,,
3167,55,1,59,,
8331,54,7,59,,
8335,54,6,59,,
8348,54,5,59,,
8404,54,4,59,,
8444,54,3,59,,
8327,54,7,60,,
8260,54,6,60,,
8252,54,5,60,,
8222,54,4,60,,
8221,54,3,60,,
8196,54,2,60,,
8193,54,1,60,,
8188,54,4,61,,
8180,54,3,61,,
8159,54,2,61,,
8147,54,1,61,,
4734,53,6,61,,
4733,53,5,61,,
4725,53,7,62,,
4689,53,6,62,,
4686,53,5,62,,
4636,53,4,62,,
4635,53,3,62,,
4623,53,2,62,,
4572,53,1,62,,
4560,53,7,63,,
4517,53,6,63,,
4488,53,5,63,,
4417,53,4,63,,
4391,53,3,63,,
4387,53,2,63,,
4376,53,1,63,,
1405,52,7,64,,
1351,52,6,64,,
1347,52,5,64,,
1302,52,4,64,,
1264,52,3,64,,
1130,52,2,64,,
1126,52,1,64,,
1103,52,6,65,,
1050,52,5,65,,
1013,52,4,65,,
983,52,3,65,,
980,52,2,65,,
975,52,1,65,,
973,52,3,66,,
926,52,2,66,,
897,52,1,66,,
6695,51,7,66,,
6694,51,6,66,,
6651,51,5,66,,
6643,51,4,66,,
6606,51,6,67,,
6591,51,5,67,,
6551,51,4,67,,
6548,51,3,67,,
6529,51,2,67,,
6503,51,1,67,,
6501,51,6,68,,
6477,51,5,68,,
6455,51,4,68,,
6422,51,3,68,,
6421,51,2,68,,
6419,51,1,68,,
